TCGA-2V-A95S_A	TCGA-2Y-A9GY_A	TCGA-2Y-A9H2_A	TCGA-5C-AAPD_A	TCGA-BC-4072_A	TCGA-BC-4073_A	TCGA-BC-A10Q_A	TCGA-BC-A112_A	TCGA-BC-A69H_A	TCGA-CC-5258_A	TCGA-CC-5260_A	TCGA-CC-5263_A	TCGA-CC-A1HT_A	TCGA-CC-A3M9_A	TCGA-CC-A3MA_A	TCGA-CC-A5UC_A	TCGA-CC-A5UD_A	TCGA-CC-A7IG_A	TCGA-CC-A7II_A	TCGA-CC-A7IJ_A	TCGA-CC-A8HT_A	TCGA-CC-A8HV_A	TCGA-DD-A114_A	TCGA-DD-A1EC_A	TCGA-DD-A1EI_A	TCGA-DD-A39Y_A	TCGA-DD-A3A6_A	TCGA-DD-A4NA_A	TCGA-DD-A4NH_A	TCGA-DD-A4NR_A	TCGA-DD-AA3A_A	TCGA-DD-AACL_A	TCGA-DD-AACZ_A	TCGA-DD-AAD5_A	TCGA-DD-AADB_A	TCGA-DD-AADN_A	TCGA-DD-AADW_A	TCGA-DD-AAE0_A	TCGA-ED-A5KG_A	TCGA-ED-A7PX_A	TCGA-ED-A82E_A	TCGA-ED-A97K_A	TCGA-FV-A3I0_A	TCGA-FV-A4ZP_A	TCGA-FV-A4ZQ_A	TCGA-G3-A25T_A	TCGA-G3-A25X_A	TCGA-G3-A5SJ_A	TCGA-G3-A7M6_A	TCGA-G3-A7M9_A	TCGA-G3-AAV7_A	TCGA-GJ-A3OU_A	TCGA-K7-AAU7_A	TCGA-MR-A8JO_A	TCGA-RC-A6M3_A	TCGA-RC-A6M6_A	TCGA-UB-A7MA_A	TCGA-WQ-A9G7_A	TCGA-YA-A8S7_A	TCGA-ZP-A9D2_A	TCGA-2Y-A9H7_B	TCGA-5C-A9VG_B	TCGA-BW-A5NP_B	TCGA-BW-A5NQ_B	TCGA-CC-A123_B	TCGA-CC-A3MB_B	TCGA-CC-A5UE_B	TCGA-CC-A7IK_B	TCGA-CC-A8HS_B	TCGA-CC-A9FU_B	TCGA-CC-A9FW_B	TCGA-DD-A1EF_B	TCGA-DD-A1EH_B	TCGA-DD-A1EJ_B	TCGA-DD-A1EL_B	TCGA-DD-A4NN_B	TCGA-DD-AAC8_B	TCGA-DD-AACB_B	TCGA-DD-AACG_B	TCGA-DD-AACN_B	TCGA-DD-AACP_B	TCGA-DD-AACW_B	TCGA-DD-AADD_B	TCGA-DD-AADO_B	TCGA-ED-A66Y_B	TCGA-ED-A7PZ_B	TCGA-ED-A8O5_B	TCGA-ED-A8O6_B	TCGA-EP-A2KB_B	TCGA-FV-A23B_B	TCGA-G3-AAV6_B	TCGA-KR-A7K7_B	TCGA-RC-A7SH_B	TCGA-RG-A7D4_B	TCGA-UB-A7ME_B	TCGA-XR-A8TE_B	TCGA-2Y-A9GW_C	TCGA-2Y-A9GX_C	TCGA-2Y-A9H0_C	TCGA-2Y-A9H3_C	TCGA-5R-AA1D_C	TCGA-BC-A10W_C	TCGA-BC-A110_C	TCGA-BC-A3KG_C	TCGA-BC-A8YO_C	TCGA-BD-A3EP_C	TCGA-CC-5259_C	TCGA-CC-5261_C	TCGA-CC-5262_C	TCGA-CC-5264_C	TCGA-CC-A7IE_C	TCGA-CC-A8HU_C	TCGA-CC-A9FV_C	TCGA-DD-A113_C	TCGA-DD-A118_C	TCGA-DD-A1EG_C	TCGA-DD-A3A7_C	TCGA-DD-A3A9_C	TCGA-DD-A4NB_C	TCGA-DD-A4ND_C	TCGA-DD-A4NQ_C	TCGA-DD-A4NS_C	TCGA-DD-A73G_C	TCGA-DD-AACC_C	TCGA-DD-AACH_C	TCGA-DD-AACI_C	TCGA-DD-AAD1_C	TCGA-DD-AAD2_C	TCGA-DD-AADC_C	TCGA-DD-AADI_C	TCGA-DD-AADK_C	TCGA-DD-AAED_C	TCGA-DD-AAVQ_C	TCGA-DD-AAVR_C	TCGA-DD-AAVV_C	TCGA-DD-AAVW_C	TCGA-ED-A627_C	TCGA-ED-A66X_C	TCGA-EP-A2KA_C	TCGA-EP-A3JL_C	TCGA-FV-A3R3_C	TCGA-G3-A25Y_C	TCGA-HP-A5MZ_C	TCGA-K7-A5RG_C	TCGA-PD-A5DF_C	TCGA-RC-A7S9_C	TCGA-UB-A7MF_C	TCGA-WX-AA44_C	TCGA-WX-AA47_C	TCGA-XR-A8TD_C	TCGA-2Y-A9H1_D	TCGA-2Y-A9HA_D	TCGA-4R-AA8I_D	TCGA-5R-AA1C_D	TCGA-BC-A69I_D	TCGA-CC-A7IH_D	TCGA-CC-A7IL_D	TCGA-DD-A116_D	TCGA-DD-A119_D	TCGA-DD-A1EA_D	TCGA-DD-A1ED_D	TCGA-DD-A1EE_D	TCGA-DD-A39V_D	TCGA-DD-A39W_D	TCGA-DD-A39X_D	TCGA-DD-A3A3_D	TCGA-DD-A3A8_D	TCGA-DD-A4NF_D	TCGA-DD-A4NG_D	TCGA-DD-A4NP_D	TCGA-DD-A73D_D	TCGA-DD-A73E_D	TCGA-DD-AACA_D	TCGA-DD-AACA2_D	TCGA-DD-AACD_D	TCGA-DD-AACJ_D	TCGA-DD-AACX_D	TCGA-DD-AAD0_D	TCGA-DD-AAD6_D	TCGA-DD-AADG_D	TCGA-DD-AADU_D	TCGA-DD-AAE9_D	TCGA-DD-AAEB_D	TCGA-DD-AAEE_D	TCGA-DD-AAEG_D	TCGA-DD-AAEH_D	TCGA-DD-AAEK_D	TCGA-DD-AAVP_D	TCGA-DD-AAVX_D	TCGA-DD-AAVY_D	TCGA-DD-AAW1_D	TCGA-DD-AAW2_D	TCGA-DD-AAW3_D	TCGA-EP-A12J_D	TCGA-EP-A26S_D	TCGA-EP-A2KC_D	TCGA-EP-A3RK_D	TCGA-G3-A25S_D	TCGA-G3-A3CJ_D	TCGA-G3-A3CK_D	TCGA-G3-A5SL_D	TCGA-G3-A6UC_D	TCGA-G3-AAV1_D	TCGA-G3-AAV2_D	TCGA-G3-AAV3_D	TCGA-G3-AAV4_D	TCGA-G3-AAV5_D	TCGA-KR-A7K0_D	TCGA-LG-A9QC_D	TCGA-MI-A75C_D	TCGA-MI-A75H_D	TCGA-NI-A8LF_D	TCGA-RC-A6M4_D	TCGA-UB-A7MC_D	TCGA-UB-A7MD_D	TCGA-XR-A8TF_D	TCGA-ZP-A9D4_D	TCGA-ZS-A9CG_D	TCGA-2Y-A9GS_E	TCGA-2Y-A9GT_E	TCGA-2Y-A9GU_E	TCGA-2Y-A9GV_E	TCGA-2Y-A9GZ_E	TCGA-2Y-A9H4_E	TCGA-2Y-A9H5_E	TCGA-2Y-A9H6_E	TCGA-2Y-A9H8_E	TCGA-2Y-A9H9_E	TCGA-2Y-A9HB_E	TCGA-3K-AAZ8_E	TCGA-5C-A9VH_E	TCGA-5R-AAAM_E	TCGA-BC-A10R_E	TCGA-BC-A10S_E	TCGA-BC-A10T_E	TCGA-BC-A10U_E	TCGA-BC-A10X_E	TCGA-BC-A10Y_E	TCGA-BC-A10Z_E	TCGA-BC-A216_E	TCGA-BC-A217_E	TCGA-BC-A3KF_E	TCGA-BC-A5W4_E	TCGA-BD-A2L6_E	TCGA-BD-A3ER_E	TCGA-BW-A5NO_E	TCGA-CC-A3MC_E	TCGA-CC-A7IF_E	TCGA-CC-A9FS_E	TCGA-DD-A115_E	TCGA-DD-A11A_E	TCGA-DD-A11B_E	TCGA-DD-A11C_E	TCGA-DD-A11D_E	TCGA-DD-A1EB_E	TCGA-DD-A1EK_E	TCGA-DD-A39Z_E	TCGA-DD-A3A1_E	TCGA-DD-A3A2_E	TCGA-DD-A3A4_E	TCGA-DD-A3A5_E	TCGA-DD-A4NE_E	TCGA-DD-A4NI_E	TCGA-DD-A4NJ_E	TCGA-DD-A4NK_E	TCGA-DD-A4NL_E	TCGA-DD-A4NO_E	TCGA-DD-A4NV_E	TCGA-DD-A73A_E	TCGA-DD-A73B_E	TCGA-DD-A73C_E	TCGA-DD-A73F_E	TCGA-DD-AAC9_E	TCGA-DD-AACE_E	TCGA-DD-AACF_E	TCGA-DD-AACK_E	TCGA-DD-AACO_E	TCGA-DD-AACQ_E	TCGA-DD-AACS_E	TCGA-DD-AACT_E	TCGA-DD-AACU_E	TCGA-DD-AACV_E	TCGA-DD-AACY_E	TCGA-DD-AAD3_E	TCGA-DD-AAD8_E	TCGA-DD-AADA_E	TCGA-DD-AADF_E	TCGA-DD-AADJ_E	TCGA-DD-AADL_E	TCGA-DD-AADM_E	TCGA-DD-AADP_E	TCGA-DD-AADQ_E	TCGA-DD-AADR_E	TCGA-DD-AADS_E	TCGA-DD-AADV_E	TCGA-DD-AADY_E	TCGA-DD-AAE1_E	TCGA-DD-AAE2_E	TCGA-DD-AAE3_E	TCGA-DD-AAE4_E	TCGA-DD-AAE6_E	TCGA-DD-AAE7_E	TCGA-DD-AAEA_E	TCGA-DD-AAEI_E	TCGA-DD-AAVS_E	TCGA-DD-AAVU_E	TCGA-DD-AAVZ_E	TCGA-DD-AAW0_E	TCGA-ED-A459_E	TCGA-ED-A4XI_E	TCGA-ED-A7PY_E	TCGA-ED-A7XO_E	TCGA-ED-A7XP_E	TCGA-ES-A2HS_E	TCGA-ES-A2HT_E	TCGA-FV-A2QQ_E	TCGA-FV-A2QR_E	TCGA-FV-A3I1_E	TCGA-FV-A3R2_E	TCGA-FV-A495_E	TCGA-FV-A496_E	TCGA-G3-A25U_E	TCGA-G3-A25V_E	TCGA-G3-A25Z_E	TCGA-G3-A3CG_E	TCGA-G3-A3CH_E	TCGA-G3-A3CI_E	TCGA-G3-A5SI_E	TCGA-G3-A5SK_E	TCGA-G3-A5SM_E	TCGA-G3-A7M5_E	TCGA-G3-A7M7_E	TCGA-G3-A7M8_E	TCGA-G3-AAUZ_E	TCGA-G3-AAV0_E	TCGA-GJ-A6C0_E	TCGA-GJ-A9DB_E	TCGA-HP-A5N0_E	TCGA-K7-A5RF_E	TCGA-K7-A6G5_E	TCGA-KR-A7K2_E	TCGA-KR-A7K8_E	TCGA-LG-A6GG_E	TCGA-LG-A9QD_E	TCGA-MI-A75E_E	TCGA-MI-A75G_E	TCGA-MI-A75I_E	TCGA-MR-A520_E	TCGA-NI-A4U2_E	TCGA-O8-A75V_E	TCGA-QA-A7B7_E	TCGA-RC-A6M5_E	TCGA-RC-A7SB_E	TCGA-RC-A7SF_E	TCGA-RC-A7SK_E	TCGA-T1-A6J8_E	TCGA-UB-A7MB_E	TCGA-UB-AA0U_E	TCGA-UB-AA0V_E	TCGA-WJ-A86L_E	TCGA-WQ-AB4B_E	TCGA-WX-AA46_E	TCGA-XR-A8TC_E	TCGA-XR-A8TG_E	TCGA-ZP-A9CV_E	TCGA-ZP-A9CY_E	TCGA-ZP-A9CZ_E	TCGA-ZP-A9D0_E	TCGA-ZP-A9D1_E	TCGA-ZS-A9CD_E	TCGA-ZS-A9CE_E	TCGA-ZS-A9CF_E	TCGA-ZS-A9CF2_E
0.497135853	1.855635119	0.646891678	1.54676373	1.062464091	2.783853809	3.107433359	0.789961974	2.357317131	0.883291944	3.011161757	2.872102777	1.076369989	2.370688186	1.532055569	0.797717187	0.19275714	1.874622018	2.112359389	0.868316361	1.965545197	1.720052613	0.758138862	3.259863395	0.058993098	1.295922724	-0.677377685	2.649073567	2.155146768	1.006840499	2.638109302	1.824614269	0.329462814	1.923827503	0.859758885	0.988121021	1.533660096	1.639291436	1.387380746	2.302763223	1.156596323	2.062084219	2.243395736	2.301693539	1.660417704	3.08603967	2.657363622	1.913130658	0.317161443	1.952174141	2.221467204	0.176070062	2.084815014	0.337752869	3.088713881	2.725021164	0.48429964	1.750806041	1.504243773	0.603302036	0.145075955	-0.50836754	2.257301634	0.003048601	0.490182904	-0.545539075	1.376149059	-0.306732019	0.627369936	2.047376058	1.830764955	-0.677377685	1.277203246	1.797069894	0.844248461	1.830230113	0.185483286	1.177990013	0.16173629	0.82018056	1.762839992	0.292826121	-0.288814804	1.585272371	1.900561866	1.890132442	-0.233351665	0.07661615	-0.031849855	-0.427071521	1.628862013	-0.243807831	-0.125072856	-0.135475537	-0.208160596	-0.504088802	0.022302921	0.076562665	1.994694098	0.056746761	-0.001871948	0.284001224	0.312080441	0.908429528	2.028924001	-0.290686752	1.898155076	1.149643374	0.749848807	2.230292101	0.634055464	1.17E-08	-0.677377685	0.792368764	0.988923284	0.177193231	0.562654026	0.675238316	1.580458791	0.289884489	2.80792171	1.234148447	0.89933721	-0.077605608	2.066095536	0.109669399	0.88489647	-0.677377685	0.739151962	-0.322509865	-0.079129908	1.798139579	0.382947037	-0.677377685	-0.327323445	-0.471998268	1.211952494	0.054928297	1.57056421	-0.677377685	1.651325386	1.552112153	-0.394713566	-0.677377685	-0.26723392	2.794550654	1.047488508	1.7312843	0.796380081	0.639938729	-0.677377685	0.638334202	-0.04736028	-0.677377685	-0.677377685	-0.323044707	-0.51318112	-0.063485773	-0.161709548	-0.677377685	0.069422522	-0.082633125	-0.677377685	-0.497135853	-0.28293154	0.300046491	-0.156494837	-0.677377685	-0.485101903	-0.100095723	-0.166282449	0.844248461	-0.435628997	-0.517459858	0.137026579	0.019655452	1.142957846	2.516967536	-0.677377685	-0.677377685	-0.677377685	0.729792223	-0.677377685	-0.677377685	-0.192917593	-0.449267474	-0.677377685	0.711340166	-0.382679616	-0.677377685	-0.49633359	-0.141225091	-0.425734415	-0.677377685	-0.677377685	-0.512111436	0.393643882	0.622556356	-0.677377685	0.248193537	-0.675238316	0.055944497	-0.243567152	-0.360483663	0.574153134	-0.471463426	-0.528156703	-0.535377073	-0.339624816	1.717645823	0.030218586	-0.677377685	0.525482491	-0.546341338	0.204496927	-0.478683796	-0.336683184	-0.454615896	0.371982771	-0.430547996	-0.443384209	-0.677377685	-0.476811848	-0.677377685	0.408886885	-0.399527146	1.030106136	-0.677377685	-0.677377685	-0.677377685	0.138711332	-0.320637917	1.385776219	-0.167673039	-0.337752869	2.203549989	1.411181225	-0.418514045	-0.539120968	0.596349087	2.101929966	-0.549817813	1.018072186	-0.518529542	-0.326788603	0.195939451	0.640473571	1.052034667	-0.357007189	-0.210968518	-0.401666515	-0.677377685	-0.677377685	-0.677377685	-0.677377685	1.946290877	1.029303872	1.279342615	-0.677377685	0.633253201	-0.677377685	1.01432829	-0.677377685	1.156328902	-0.677377685	-0.406212674	-0.494194221	-0.273839222	-0.23632004	-0.108305552	-0.677377685	-0.677377685	-0.245519326	-0.677377685	-0.677377685	0.787555184	0.305394914	0.862967939	-0.457824949	-0.360216242	-0.29015191	-0.677377685	-0.677377685	-0.127800551	0.789159711	-0.308336546	-0.439640313	0.038508641	1.262495085	0.037786604	0.018077667	-0.677377685	-0.439640313	-0.677377685	0.674703474	1.099368205	-0.261457624	0.098838844	-0.677377685	-0.677377685	-0.677377685	-0.340159659	-0.357542031	-0.677377685	0.340159659	-0.227227722	-0.677377685	-0.677377685	1.729144931	0.67149442	-0.148605914	0.234822481	-0.677377685	-0.185510028	-0.450337158	-0.062335862	-0.677377685	0.459696897	-0.677377685	0.859224043	-0.329195393	-0.677377685	-0.082312219	-0.368773718	-0.457824949	-0.266538626	-0.677377685	-0.274106643	-0.677377685	-0.516657595	-0.45809237	-0.677377685	-0.458894634	-0.425734415	-0.677377685	1.760968044	-0.078033481	-0.677377685	1.258216347	-0.125848377	-0.005803038	-0.466649846	-0.116328185	-0.677377685	0.582443189	-0.282664119	1.604526691	-0.445256157	-0.677377685	-0.352193609	0.186847133	0.397655198	0.570141818	-0.150638314	-0.20631539	-0.207812949	-0.422525362	0.415037571	0.654914311	1.355290212	-0.102021155	-0.279989908	-0.393911303	-0.100068981	-0.677377685	-0.677377685	-0.321707602	-0.358344294	-0.202598237	-0.677377685	-0.116354927	-0.677377685	-0.677377685
4.327256027	3.569535198	0.006623614	-0.285047359	3.327270715	3.324693433	1.105653863	-0.011262721	2.403057486	1.908219394	-0.066365005	2.561302584	2.310275344	0.432210146	0.83091563	1.589667372	-0.630145383	2.488107783	2.047392607	0.05077245	1.480648355	0.749215799	0.082034878	0.993284379	0.749215799	-0.630145383	-0.630145383	1.046891839	1.5249776	-0.357211248	0.367262647	1.801262202	1.136581243	-0.065488729	0.405406416	1.372917978	0.107060283	0.048349805	1.399721708	3.837572498	-0.22156891	0.356438063	-0.458240692	0.824214698	-0.279635068	0.811328289	3.291188771	0.356695792	0.941738745	2.083216823	1.829612301	0.104508774	2.078835444	3.012842344	4.206123785	3.162324684	0.233166678	3.572112479	1.219569715	2.223678678	2.071876784	1.941724056	-0.227625522	0.797153239	-0.065308319	0.174224245	2.24738967	-0.032911888	2.273162487	0.277315514	0.095823335	-0.405148688	-0.335046625	-0.525507745	0.626021733	-0.376283133	-0.347159849	0.419581466	-0.630145383	0.472415741	1.483741093	-0.630145383	-0.630145383	-0.630145383	1.596110576	-0.002860783	-0.092730597	-0.630145383	0.053839415	-0.388911813	0.755916732	0.068117556	-0.630145383	0.125771348	0.264686834	0.407983698	-0.418550553	0.684783756	0.036365445	-0.16631199	2.582436295	-0.630145383	0.816998309	-0.414169174	-0.492776267	0.882976721	3.255106826	0.402571406	0.504116307	1.470854684	0.151183346	-0.47	-0.630145383	1.436834565	-0.045720978	-0.166286217	1.119828912	-0.308242895	2.835009904	0.912615461	3.257684108	1.4234327	1.966723689	0.939934647	-0.242522211	0.623444451	1.057200966	-0.135951611	0.377314045	-0.200332109	-0.384272706	-0.630145383	0.212393787	-0.630145383	0.454117041	-0.069303106	1.58709009	-0.11855496	3.090160796	0.494838092	0.078632866	-0.25138806	0.043349879	1.244053892	-0.340716645	-0.247109772	-0.486075335	0.211105147	-0.076519495	0.553342388	-0.630145383	0.024509949	0.673185988	-0.185950877	-0.189043615	-0.030386152	0.184249871	-0.630145383	0.482724868	-0.260047727	-0.066081504	-0.505920404	0.462622071	-0.176698435	-0.117575593	-0.362365811	0.432725603	-0.630145383	0.147935971	0.522672735	0.098581026	-0.351798956	-0.630145383	-0.301799691	-0.104508774	-0.303088332	0.476023936	-0.630145383	-0.309789264	-0.013324547	-0.630145383	-0.630145383	-0.630145383	-0.470096188	0.152471987	0.025927454	-0.005025699	-0.630145383	-0.630145383	-0.630145383	-0.247496365	-0.371386297	-0.404117775	-0.630145383	-0.630145383	0.115256039	-0.630145383	-0.068272193	-0.419323738	-0.317521109	-0.630145383	-0.630145383	-0.273191864	-0.630145383	-0.041829282	-0.176105661	-0.382726337	0.252470518	-0.630145383	0.939676919	0.448189293	-0.630145383	0.19329613	0.11819414	-0.126157941	-0.438653351	-0.463395255	-0.436076069	-0.630145383	-0.630145383	-0.164095528	-0.630145383	-0.630145383	0.450251118	0.58968206	-0.424478301	0.160745062	0.409530067	1.402814446	-0.463910712	-0.137652617	0.008169983	0.274222776	-0.188863205	0.847667961	0.448447021	2.504602386	-0.630145383	-0.496899918	-0.477054848	-0.115075629	-0.414942359	-0.630145383	-0.21662053	1.72E-08	-0.630145383	0.101828401	-0.630145383	0.005798884	1.0538505	0.875760332	-0.630145383	0.575764739	0.130462001	-0.630145383	-0.264429106	2.793773397	-0.630145383	0.335304353	0.242135619	0.128683677	0.215099933	0.022473897	-0.630145383	-0.299480137	-0.025695499	-0.110848887	0.804627356	-0.399736397	-0.630145383	-0.630145383	0.470353916	-0.213811292	-0.630145383	-0.445354283	-0.630145383	0.050308539	-0.630145383	-0.044019972	-0.630145383	0.047499302	-0.630145383	3.610771705	0.445612011	0.167729495	-0.17463661	-0.401025037	-0.202471253	-0.385045891	-0.283758719	0.060385711	-0.174894338	-0.630145383	0.231130626	0.700505175	-0.630145383	-0.229171892	0.379891327	-0.630145383	0.31880975	-0.451024303	0.142369043	0.046391071	-0.630145383	-0.385819075	-0.630145383	-0.436333797	0.499992656	-0.630145383	1.016995371	-0.630145383	1.325753723	-0.074354578	-0.07592672	0.66158822	-0.102704677	-0.630145383	0.145281371	-0.495869005	1.230652027	-0.156569865	-0.630145383	0.550765106	0.190873485	0.897151771	-0.447673837	0.230589396	-0.267006387	-0.100282032	0.376283133	-0.630145383	-0.038710772	-0.419581466	0.521899551	-0.630145383	-0.630145383	-0.454632497	-0.44303473	1.331681471	-0.206646449	0.017216242	-0.630145383	0.79844188	-0.630145383	0.930656433	-0.11736941	0.315201556	-0.630145383	-0.630145383	-0.630145383	1.396113514	3.605617142	0.55720831	-0.122369337	0.262882737	0.320356119	-0.384530434	0.87189441	1.334774209	-0.440457448	0.079354505	1.293279973	-0.630145383	0.098761436	-0.236877964	0.234146045	-0.105127322	0.115797268	0.477054848	0.004252515	0.654114103	-0.435302884	0.032602614
-0.252096956	0.769876931	1.774256606	1.935623643	1.85676201	0.895847328	2.186263091	0.533292032	1.867433057	-0.214748295	2.331233155	1.161061863	1.069186759	0.140467404	0.742808912	1.295621151	1.338565604	1.002557789	0.788876599	-0.253684599	0.590551304	1.811475132	1.792475465	2.03973141	0.450526358	0.176384583	0.036203476	1.807571091	1.287292529	0.83286213	1.422112087	0.817766504	-0.628290369	2.17324962	-0.393787626	-1.292758187	0.437773157	2.508216358	0.914586726	1.905692661	0.947380673	2.464491096	2.42232745	0.182500914	0.341994012	2.586557452	1.204787125	2.056128383	1.980910522	1.524137697	-0.177607849	0.884135205	2.16440046	0.61007151	2.020211203	1.200622814	1.844008809	1.917404784	-0.224898802	1.547041406	-0.733959752	1.210513052	1.503576414	-1.14466489	-0.247932645	-0.156265757	-0.22976584	-0.690494759	0.549689006	-0.892203556	1.294840342	-1.292758187	1.188390151	-1.104843669	0.52990853	1.593889901	-1.007242638	1.429139361	0.619701478	1.494727253	1.709449521	0.67696075	-0.729795441	0.366979876	-1.122541989	1.797160314	1.644382167	1.582958585	-1.292758187	-1.151692164	0.723028436	1.029886077	0.550469814	0.435691002	1.657135369	-0.285775818	0.450005819	0.719384665	-0.896107598	1.147527853	-0.231353483	0.595496423	1.400769994	0.451827705	-1.053050055	-0.055983951	0.855505569	1.394783798	0.36515799	0.924997503	1.492905368	-0.566	-0.184609096	0.13887976	1.200883083	-0.950503906	-1.292758187	0.52990853	-0.309980874	1.344291531	-0.663166471	1.863008476	0.15751505	0.893765173	0.149134375	0.631934141	0.728494094	0.190256943	0.480197072	1.043680356	0.718343587	-0.295405787	1.450481453	-0.159180775	0.47629303	0.737082985	1.477028933	1.355483116	-0.045833444	0.079928738	1.210513052	1.442152832	-0.612674204	1.619656573	-0.017542159	0.063297522	-0.16066431	0.172376434	0.007209463	0.924216695	0.345377514	0.553853316	0.236246548	-1.292758187	-0.946339595	0.15845202	-0.431006152	-0.378171461	0.187420006	-1.292758187	0.328980541	-1.292758187	-0.171075087	-1.292758187	-0.908860799	-0.14892616	-0.959613335	-1.292758187	-1.292758187	-0.54344254	-0.147468651	-0.431526691	-1.292758187	-0.610331779	-0.500237817	-1.148048392	-1.292758187	-1.292758187	-1.292758187	-1.114733907	-0.508566438	-1.008543985	-0.973667884	-0.862012304	0.000962997	-1.070748376	-1.292758187	1.299264922	-1.292758187	-1.292758187	-1.292758187	-0.026651588	-0.133492183	-1.292758187	-1.292758187	-0.933326124	-0.284474471	-1.292758187	-1.292758187	-1.055913019	-0.73916514	0.050440213	-0.276666389	-1.107706633	-0.539278229		-1.292758187	-0.296186595	0.149680941	-0.386500082	-0.761027771	0.122769083	-0.167353234	-0.930983699	-0.168029935	-0.638180607	-1.292758187	-0.283433394	0.607468816	0.39196574	0.678001827	-1.292758187	-0.68138533	0.113061034	0.972887075	0.27588558	0.555675202	-1.123583067	0.079069848	-1.292758187	0.302433061	-1.292758187	1.070227837	1.118377679	1.08662481	1.113953099	1.128528186	-0.317528687	-1.292758187	1.247991848	-0.949202558	-1.292758187	-0.394308165	-1.138158154	0.186274821	-0.578058372	0.191740478	0.648331114	-1.292758187	-0.091614834	0.304775486	-1.1267063	-1.291196571	-0.850820719	-1.292758187	0.017750374	-1.292758187	-1.087145349	-0.512730749	-0.412006485	-1.292758187	-0.487224346	-0.532250955	-1.292758187	-0.576757025	0.21240587	-0.768575584	0.1521535	0.500498086	-1.01999584	0.092629885	-1.104062861	0.308679527	-1.292758187	-1.292758187	-1.292758187	-0.235647929	-1.136856807	-0.844313984	-1.292758187	0.243195742	-1.072570261	-0.71704224	-0.031310411	-0.705850655	0.550730083	-1.292758187	-0.140675619	-0.840930482	-1.078556458	0.695960417	-1.292758187	-0.481758688	-0.42319807	-0.208111425	-1.292758187	-1.292758187	-0.147937136	-1.292758187	-1.292758187	-1.292758187	0.780027438	-1.292758187	-1.292758187	1.715695987	0.641824379	0.730836519	0.368020954	-1.123583067	0.810218691	1.290155493	0.898970561	-1.292758187	-1.05981706	-0.466923331	0.160456095	-0.998393478	0.060824962	-1.292758187	1.333360216	-1.292758187	-0.380513886	0.506224013	-1.292758187	0.146739896	-0.892984365	0.370883917	-0.92629885	-1.022858803	0.452868783	-0.195150008	-0.092707966	0.45885498	-0.330802427	0.287077165	-0.46327956	0.184166638	-0.978873272	1.481713783	0.497895392	0.50336105	-0.499196739	-0.472649259	-0.399773822	1.25137535	0.000260243	0.282392316	-0.016917512	-0.521840178	-0.013091552	-0.013065525	-0.47212872	1.065282718	-0.094165475	0.31596707	0.377130383	-0.963517376	0.570510559	1.056954097	-0.974969231	0.34277482	-1.116295523	0.87710793	0.437512888	0.305296024	0.470567103	-0.318049226	-0.341994012	-0.241738233	-1.292758187	0.536675535	0.20543065	-1.93E-08
