TCGA-3M-AB47_A	TCGA-B7-A5TN_A	TCGA-BR-4187_A	TCGA-BR-4255_A	TCGA-BR-4256_A	TCGA-BR-6456_A	TCGA-BR-6457_A	TCGA-BR-6563_A	TCGA-BR-6564_A	TCGA-BR-6705_A	TCGA-BR-6709_A	TCGA-BR-6803_A	TCGA-BR-7901_A	TCGA-BR-7957_A	TCGA-BR-7959_A	TCGA-BR-8059_A	TCGA-BR-8080_A	TCGA-BR-8284_A	TCGA-BR-8291_A	TCGA-BR-8297_A	TCGA-BR-8364_A	TCGA-BR-8365_A	TCGA-BR-8367_A	TCGA-BR-8369_A	TCGA-BR-8371_A	TCGA-BR-8380_A	TCGA-BR-8384_A	TCGA-BR-8590_A	TCGA-BR-8592_A	TCGA-BR-8677_A	TCGA-BR-8682_A	TCGA-BR-8690_A	TCGA-BR-A44T_A	TCGA-BR-A453_A	TCGA-BR-A4IU_A	TCGA-BR-A4IV_A	TCGA-BR-A4IZ_A	TCGA-BR-A4J2_A	TCGA-BR-A4J5_A	TCGA-BR-A4J6_A	TCGA-BR-A4J7_A	TCGA-BR-A4J8_A	TCGA-BR-A4J9_A	TCGA-CD-5798_A	TCGA-CD-5803_A	TCGA-CD-5804_A	TCGA-CD-5813_A	TCGA-CD-8524_A	TCGA-CD-8530_A	TCGA-CD-8534_A	TCGA-CD-A489_A	TCGA-CD-A4MI_A	TCGA-CG-5717_A	TCGA-CG-5719_A	TCGA-D7-6518_A	TCGA-D7-6520_A	TCGA-D7-6522_A	TCGA-D7-6524_A	TCGA-D7-8574_A	TCGA-D7-8578_A	TCGA-D7-8579_A	TCGA-D7-A4YU_A	TCGA-D7-A747_A	TCGA-D7-A748_A	TCGA-FP-8209_A	TCGA-FP-8210_A	TCGA-FP-A4BF_A	TCGA-HU-A4GY_A	TCGA-IN-7808_A	TCGA-IN-8462_A	TCGA-IN-A6RJ_A	TCGA-IN-A7NU_A	TCGA-KB-A93H_A	TCGA-MX-A5UG_A	TCGA-MX-A663_A	TCGA-RD-A7BW_A	TCGA-RD-A8MW_A	TCGA-RD-A8N1_A	TCGA-RD-A8N2_A	TCGA-RD-A8N4_A	TCGA-RD-A8N5_A	TCGA-RD-A8N9_A	TCGA-RD-A8NB_A	TCGA-VQ-A8PQ_A	TCGA-VQ-A91Y_A	TCGA-VQ-A94P_A	TCGA-VQ-A94U_A	TCGA-ZA-A8F6_A	TCGA-BR-4267_B	TCGA-BR-6453_B	TCGA-BR-6710_B	TCGA-BR-7722_B	TCGA-BR-8058_B	TCGA-BR-8296_B	TCGA-BR-8485_B	TCGA-BR-8588_B	TCGA-BR-8687_B	TCGA-BR-A4PD_B	TCGA-BR-A4QM_B	TCGA-CD-8529_B	TCGA-CD-8532_B	TCGA-CD-8536_B	TCGA-CG-5716_B	TCGA-CG-5720_B	TCGA-CG-5732_B	TCGA-CG-5734_B	TCGA-D7-6521_B	TCGA-D7-6527_B	TCGA-D7-6817_B	TCGA-D7-8575_B	TCGA-D7-8576_B	TCGA-D7-A4Z0_B	TCGA-D7-A6F2_B	TCGA-F1-A448_B	TCGA-FP-8211_B	TCGA-FP-A8CX_B	TCGA-FP-A9TM_B	TCGA-HF-7131_B	TCGA-HF-7132_B	TCGA-HF-7133_B	TCGA-HU-8238_B	TCGA-HU-A4G2_B	TCGA-HU-A4G3_B	TCGA-HU-A4GC_B	TCGA-HU-A4GJ_B	TCGA-HU-A4GP_B	TCGA-HU-A4H6_B	TCGA-HU-A4HB_B	TCGA-IN-A6RL_B	TCGA-IN-A6RN_B	TCGA-IN-A6RR_B	TCGA-IN-A7NR_B	TCGA-IN-AB1V_B	TCGA-MX-A5UJ_B	TCGA-R5-A805_B	TCGA-RD-A7BS_B	TCGA-RD-A8N0_B	TCGA-SW-A7EB_B	TCGA-VQ-A8DT_B	TCGA-VQ-A8P8_B	TCGA-VQ-A8PC_B	TCGA-VQ-A8PD_B	TCGA-VQ-A8PM_B	TCGA-VQ-A8PT_B	TCGA-VQ-A8PX_B	TCGA-VQ-A8PZ_B	TCGA-VQ-A91E_B	TCGA-VQ-A91U_B	TCGA-VQ-A91V_B	TCGA-VQ-A925_B	TCGA-VQ-A927_B	TCGA-VQ-AA6F_B	TCGA-VQ-AA6G_B	TCGA-VQ-AA6I_B	TCGA-VQ-AA6K_B	TCGA-3M-AB46_C	TCGA-B7-A5TI_C	TCGA-B7-A5TJ_C	TCGA-BR-8362_C	TCGA-BR-A44U_C	TCGA-CD-5799_C	TCGA-D7-5578_C	TCGA-D7-6526_C	TCGA-D7-6528_C	TCGA-D7-6815_C	TCGA-D7-6820_C	TCGA-D7-A74A_C	TCGA-EQ-A4SO_C	TCGA-FP-7829_C	TCGA-FP-8099_C	TCGA-FP-8631_C	TCGA-HF-7134_C	TCGA-HU-8244_C	TCGA-HU-A4GD_C	TCGA-HU-A4GH_C	TCGA-HU-A4GU_C	TCGA-HU-A4H2_C	TCGA-IN-7806_C	TCGA-IN-A6RI_C	TCGA-IN-A6RS_C	TCGA-KB-A93G_C	TCGA-KB-A93J_C	TCGA-R5-A7ZR_C	TCGA-RD-A7BT_C	TCGA-VQ-A8E0_C	TCGA-VQ-A8E7_C	TCGA-VQ-A8PJ_C	TCGA-VQ-A8PU_C	TCGA-VQ-A8PY_C	TCGA-VQ-A91N_C	TCGA-VQ-A91X_C	TCGA-VQ-A92D_C	TCGA-VQ-AA68_C	TCGA-VQ-AA6A_C	TCGA-VQ-AA6B_C	TCGA-BR-6454_D	TCGA-BR-6458_D	TCGA-BR-6565_D	TCGA-BR-6801_D	TCGA-BR-7197_D	TCGA-BR-7704_D	TCGA-BR-7715_D	TCGA-BR-7716_D	TCGA-BR-7717_D	TCGA-BR-7723_D	TCGA-BR-8060_D	TCGA-BR-8077_D	TCGA-BR-8286_D	TCGA-BR-8289_D	TCGA-BR-8295_D	TCGA-BR-8373_D	TCGA-BR-8483_D	TCGA-BR-8484_D	TCGA-BR-8486_D	TCGA-BR-8678_D	TCGA-BR-8679_D	TCGA-BR-8680_D	TCGA-BR-8683_D	TCGA-BR-A452_D	TCGA-BR-A4CR_D	TCGA-BR-A4CS_D	TCGA-BR-A4J1_D	TCGA-BR-A4PE_D	TCGA-BR-A4QI_D	TCGA-CD-5800_D	TCGA-CD-8525_D	TCGA-CD-8526_D	TCGA-CD-8527_D	TCGA-CD-8533_D	TCGA-CD-8535_D	TCGA-CD-A486_D	TCGA-CD-A487_D	TCGA-CD-A48A_D	TCGA-CD-A48C_D	TCGA-CD-A4MH_D	TCGA-CG-4441_D	TCGA-CG-5718_D	TCGA-CG-5724_D	TCGA-CG-5725_D	TCGA-D7-6519_D	TCGA-D7-6525_D	TCGA-D7-6818_D	TCGA-D7-6822_D	TCGA-D7-8572_D	TCGA-D7-A4YT_D	TCGA-D7-A6EX_D	TCGA-D7-A6F0_D	TCGA-EQ-8122_D	TCGA-F1-6875_D	TCGA-F1-A72C_D	TCGA-FP-7735_D	TCGA-HF-7136_D	TCGA-HU-8243_D	TCGA-HU-8249_D	TCGA-HU-8610_D	TCGA-HU-A4GF_D	TCGA-HU-A4H5_D	TCGA-HU-A4HD_D	TCGA-IN-8663_D	TCGA-IN-A7NT_D	TCGA-IP-7968_D	TCGA-KB-A6F7_D	TCGA-MX-A666_D	TCGA-R5-A7O7_D	TCGA-R5-A7ZE_D	TCGA-R5-A7ZF_D	TCGA-RD-A8MV_D	TCGA-RD-A8N6_D	TCGA-VQ-A8DU_D	TCGA-VQ-A8DV_D	TCGA-VQ-A8DZ_D	TCGA-VQ-A8E2_D	TCGA-VQ-A8P5_D	TCGA-VQ-A8PE_D	TCGA-VQ-A8PH_D	TCGA-VQ-A8PK_D	TCGA-VQ-A91A_D	TCGA-VQ-A91Q_D	TCGA-VQ-A91S_D	TCGA-VQ-A91Z_D	TCGA-VQ-A922_D	TCGA-VQ-A928_D	TCGA-VQ-A94O_D	TCGA-VQ-A94R_D	TCGA-VQ-A94T_D	TCGA-VQ-AA64_D	TCGA-VQ-AA6D_D	TCGA-VQ-AA6J_D	TCGA-ZQ-A9CR_D	TCGA-B7-5816_E	TCGA-BR-4257_E	TCGA-BR-4280_E	TCGA-BR-4292_E	TCGA-BR-6452_E	TCGA-BR-6566_E	TCGA-BR-6802_E	TCGA-BR-6852_E	TCGA-BR-7703_E	TCGA-BR-7707_E	TCGA-BR-7851_E	TCGA-BR-8078_E	TCGA-BR-8081_E	TCGA-BR-8361_E	TCGA-BR-8363_E	TCGA-BR-8368_E	TCGA-BR-8372_E	TCGA-BR-8382_E	TCGA-BR-8487_E	TCGA-BR-8591_E	TCGA-BR-A4PF_E	TCGA-BR-A4QL_E	TCGA-CD-8528_E	TCGA-CD-A4MG_E	TCGA-CD-A4MJ_E	TCGA-CG-4437_E	TCGA-CG-5721_E	TCGA-CG-5723_E	TCGA-CG-5726_E	TCGA-D7-A4YV_E	TCGA-D7-A4YY_E	TCGA-D7-A6EV_E	TCGA-D7-A6EY_E	TCGA-F1-6177_E	TCGA-F1-6874_E	TCGA-FP-A4BE_E	TCGA-HF-A5NB_E	TCGA-HJ-7597_E	TCGA-HU-8602_E	TCGA-HU-8604_E	TCGA-HU-A4G8_E	TCGA-HU-A4G9_E	TCGA-HU-A4GN_E	TCGA-HU-A4GQ_E	TCGA-HU-A4GT_E	TCGA-HU-A4GX_E	TCGA-HU-A4H3_E	TCGA-HU-A4H4_E	TCGA-HU-A4H8_E	TCGA-IN-A6RO_E	TCGA-IN-AB1X_E	TCGA-R5-A7ZI_E	TCGA-RD-A7C1_E	TCGA-SW-A7EA_E	TCGA-VQ-A8E3_E	TCGA-VQ-A8P2_E	TCGA-VQ-A8P3_E	TCGA-VQ-A8PB_E	TCGA-VQ-A8PO_E	TCGA-VQ-A8PP_E	TCGA-VQ-A91D_E	TCGA-VQ-A91K_E	TCGA-VQ-A924_E	TCGA-B7-5818_F	TCGA-B7-A5TK_F	TCGA-BR-6455_F	TCGA-BR-6706_F	TCGA-BR-6707_F	TCGA-BR-7196_F	TCGA-BR-7958_F	TCGA-BR-8366_F	TCGA-BR-8381_F	TCGA-BR-8589_F	TCGA-BR-8676_F	TCGA-BR-8686_F	TCGA-BR-A4IY_F	TCGA-BR-A4J4_F	TCGA-CD-5801_F	TCGA-CD-8531_F	TCGA-CG-5722_F	TCGA-D7-5577_F	TCGA-D7-8570_F	TCGA-D7-8573_F	TCGA-D7-A4YX_F	TCGA-D7-A6EZ_F	TCGA-FP-7916_F	TCGA-FP-7998_F	TCGA-HU-8608_F	TCGA-HU-A4G6_F	TCGA-HU-A4H0_F	TCGA-VQ-A8PF_F	TCGA-VQ-A8PS_F	TCGA-VQ-A91W_F	TCGA-VQ-A923_F	TCGA-VQ-AA69_F
0.453176161	0.538472575	1.657754217	1.635650827	0.975382908	1.391946789	2.086219922	1.47299255	2.671109615	1.262726973	-0.052651407	2.248311446	1.458823711	1.855551216	-0.49420912	1.425952003	1.492828926	0.587723461	0.31511499	2.38999984	1.882188634	2.452342734	1.135207418	1.258192944	3.049701005	2.63540414	2.192769595	1.251391901	2.174066727	0.150699776	1.386279253	0.784953706	2.069217315	0.897170915	2.285717182	2.318588889	0.582055925	1.44125435	2.216006492	0.644965572	2.552658117	1.811344437	2.502783802	2.303286543	1.68042436	1.33357117	-0.00073678	0.102412372	1.222487469	0.5860232	1.629416538	1.750701804	-1.624882509	1.441821103	2.092454211	1.170912893	0.978216676	1.036025541	0.506961076	1.011655137	1.834581333	0.804223328	2.357128133	0.075321551	2.210905709	2.000640132	-0.367142968	0.01819279	-0.732245623	0.048060703	-1.660021231	-0.780419677	1.185648486	0.669335976	1.284263609	2.574761507	0.666502208	-0.119244953	2.319155643	2.739686798	0.50055676	0.648932847	1.353407545	-0.330020609	1.422551482	2.719283669	0.149849646	1.824946522	-0.688038844	0.38811285	0.844462832	0.951579258	0.47431607	-0.021536636	-0.109100064	1.139741446	0.419681025	-0.381425158	0.277199175	-1.496796201	0.369863385	0.284510296	-0.152626739	-0.107626505	-0.185781823	-0.032985058	0.695406641	-0.275668941	-0.338805289	-0.170082749	-0.390549891	1.08023232	-0.337841808	0.241777077	-0.296695498	-0.280713047	-0.800256053	-0.758883041	0.307010413	-0.049194211	-0.227268185	-0.955546533	-0.204711393	-0.225454573	0.153930272	-0.481343814	0.152400037	-0.112273884	-0.335801495	1.859518491	-1.506997765	0.114427547	-1.327903634	1.619781727	0.118621524	0.091587378	0.460260581	0.174163375	-0.369353307	0.387092694	-0.579222157	0.34294259	-0.064609908	-1.181114457	-0.952146012	-0.334667988	-0.837095035	-0.803656574	0.172009711	-0.336764976	-0.157500819	-0.650633108	-1.314301548	-0.539719433	-0.064156505	-0.573554621	-0.244610844	-0.098841824	0.89320364	-0.646665833	0.068747209	0.690305858	0.48310075	-0.675003512	-0.136757638	-0.886402597	-0.740746927	-0.91700729	-0.048400756	-1.440120843	1.705361517	-0.574688129	-1.396480817	-0.875634279	1.378911456	-0.914173522	-0.3721304	-1.646419145	-1.575008194	-1.270094769	-1.23382254	-1.093267653	-0.697106901	-0.71751003	-0.91700729	-1.286530623	-0.995786037	-0.848430107	-0.921541318	-0.570720853	-1.149943011	-0.642131804	-0.802523067	-0.582055925	-1.638484595	0.073791316	0.183628159	1.037725802	1.297298941	1.006554355	0.25492576	1.169779386	0.239283361	1.182814718	-0.868833236	0.20986885	-0.126272697	-0.612660618	1.334704677	-0.588290214	-0.056675358	0.371053568	-0.490978625	0.121001889	-0.06018923	0.309900857	-0.583189432	0.545897047	-0.183061406	-0.246821183	-0.438553919	-0.454479695	-0.240190167	0.119471654	1.350573777	1.616381206	1.784140265	0.642131804	-0.695406641	-0.436626957	0.247444612	1.955299846	0.744147448	-0.143445331	-0.199667286	0.173143218	-0.20352121	-0.239510062	-1.350573777	0.226361379	-0.5345053	0.607559836	-0.70957548	0.63986479	-0.006914394	0.835394775	-0.439574075	1.405548874	-0.650066354	0.052934784	0.459013723	0.444448156	-0.763983824	-0.746981216	-1.095534667	-1.229855265	-1.12613936	-0.52033646	-1.619214974	-0.158464301	0.217123296	0.903405204	0.527137503	0.057468813	-1.148809503	-0.999186559	-0.269548002	1.637351088	0.799122546	-1.07229777	0.791754749	0.690305858	-0.315851769	0.05457837	-0.411406423	0.842195818	0.139931459	0.244384143	-0.72374432	-0.205618198	0.228288341	0.090283845	-0.565450045	-0.338691938	-0.63193024	1.478660086	0.619461661	-0.496872862	0.187595434	-0.926642101	-0.218370154	-1.088166871	-0.97084888	-0.120945214	0.368446501	0.00073678	-0.20425799	-0.159994535	-0.067330325	0.283206763	-0.012185202	-0.043923402	-0.575821636	0.480777061	-1.125005853	0.102242346	0.412823307	-0.365102655	0.625695951	-1.055861917	-0.572421114	-0.431186122	0.111537104	-0.26053662	0.643265311	0.513252041	0.516255835	-0.475846304	0.286720635	-0.258552982	-0.920974565	0.440027478	-0.944778215	-0.404945432	-0.633063747	-0.968581865	0.345492981	-0.591123982	0.02454043	-0.681237801	-1.384578992	-0.810457617	1.622615495	-0.811591124	-0.50679105	-0.434643319	-0.801956313	-0.976516416	-1.330737402	-1.029224498	-1.04055957	-0.729978609	0.126102671	-1.047927366	-0.801956313	0.134433949	-0.771918374	-0.727144841	-0.437307061	-1.440687596	0.169005917	-0.112953988	0.106606348	1.317135316	0.356431325	1.62658277	0.009124733	1.305800245	0.34600306	0.164358538	0.002720417	-0.901704943	-0.322992864	1.183948225	0.480777061	-0.473805992	-0.377287857	-0.229761901	0.552471388	0.135624131	-0.121171915	-1.013355398	-0.90907274	-0.412086527	0.736212898	1.087033363	-0.837095035	-1.302399723	-0.774752142	-0.420871207	-0.915307029	-0.927208854	-0.297318927	-1.376077688
1.271949278	-0.111570119	2.523431555	1.848519693	1.008873427	2.025733976	2.255862947	2.202948259	2.971209617	1.375282677	-0.474335245	2.468520086	1.972320093	0.995894352	0.798712263	1.56597523	1.803092933	0.461805446	0.299966374	3.01214362	1.949357116	3.306169572	1.418213461	1.227520909	3.95462409	2.650726321	2.490983869	2.215428138	2.771531551	0.922013468	1.777633979	1.353817285	2.973206397	2.532417067	2.603801976	2.09861647	0.576570415	1.707247461	1.678294142	2.013254097	2.614285074	2.956732957	3.122465751	1.682786898	1.984300777	1.152142439	0.386377057	0.635475444	1.032335599	1.504075029	1.911418283	1.817070397	0.383182208	1.65782714	3.086024504	0.427560658	0.300665247	0.914525541	1.21703781	0.611014881	2.153028743	1.199066784	2.23689353	0.549613876	2.127070594	1.811579251	-0.235470359	0.63896981	0.147062895	1.464139416	0.40774261	0.685894155	-0.407592851	1.766651686	2.12856818	3.502353271	0.458860195	0.802705824	2.467022501	3.099003579	-0.482172609	1.912915869	1.143156926	0.894058539	1.820564763	2.600806805	1.042319503	2.399131959	-0.338304563	0.42731106	1.55050018	1.64235209	0.492106593	0.321531605	-0.015699688	2.09761808	0.731320915	-0.208114464	-0.101985572	0.383781242	1.342834991	-0.388922952	-0.054512112	-0.162787543	0.342348044	-0.33031744	0.464950376	0.259681324	-0.306156394	0.377291705	-0.34788911	2.026233171	0.498296613	-0.143668368	-0.0867102	-0.401902027	0.158644223	-0.500193554	0.43454939	-0.221842331	0.205668408	-0.398807017	-0.068888933	0.011905805	0.941981275	0.269265872	0.53264124	-0.115713439	0.477629933	0.171074183	-0.331215991	1.202061955	0.825169606	1.785121907	0.139874485	0.849630169	1.901933575	0.175666778	-0.342996997	1.417714266	0.004717394	0.792222725	0.251644282	-0.522657337	-0.556602608	0.534138826	-0.5161678	-0.482122689	-0.269515469	0.704863572	-0.151905088	-0.065494406	-0.506183896	0.016997595	0.536135606	-0.423517177	-0.07847348	0.557101803	0.723832988	-0.522158142	-0.254290017	0.769758943	0.666425544	-0.438443113	-0.478129128	-0.581562366	0.837649485	-0.376343234	-0.477480174	-0.472538142	-0.193138609	-0.532142045	-0.534138826	0.395512329	-0.464950376	-0.567584902	-0.136479958	0.780242041	-0.547617095	-0.581562366	-0.556602608	-0.543623534	-0.581562366	-0.431654058	-0.484968102	-0.365211182	-0.492156512	-0.485467297	-0.568583292	-0.44283603	-0.531143655	-0.464600939	-0.365261102	-0.427760336	-0.50169114	0.470241845	0.289383437	0.872093952	1.134171413	0.420472087	0.072533057	0.992899181	0.617504418	1.918906211	-0.356225669	1.111208435	-0.425364199	0.053513722	0.697874839	-0.271662008	-0.162987221	0.56259295	0.142021024	-0.114116015	-0.534138826	0.997391938	-0.356824703	0.708857133	0.043155422	-0.365211182	-0.303360901	-0.179560501	-0.554106632	0.185251325	0.035667494	-0.059504064	-0.024285845	-0.324576696	-0.141921185	-0.56159456	-0.379588003	2.249872605	1.976313655	0.032722243	0.548615485	-0.50268953	-0.344394744	-0.544122729	-0.165982392	-0.431853736	-0.256536395	0.491607398	-0.566087316	0.169876114	-0.500193554	1.086747872	-0.423367419	1.436184487	-0.353729693	0.347988949	1.277440425	-0.004717394	-0.454666955	-0.462304641	-0.56259295	-0.523156532	-0.197681285	-0.228930902	-0.466298203	-0.581562366	-0.451422187	-0.505684701	0.124499274	-0.23022881	-0.581562366	-0.581562366	0.079322112	1.736200781	-0.038313229	-0.477380335	-0.121204586	0.802705824	-0.487563917	-0.421869833	-0.53363963	-0.529146874	-0.555105022	-0.506183896	-0.126196537	-0.564589731	-0.132486397	-0.233124142	-0.50268953	-0.040559607	-0.508679872	0.014202102	-0.459808666	-0.197032331	0.126795572	-0.498795808	-0.517665385	-0.42321766	-0.288684563	-0.319884261	-0.393216031	-0.178212674	-0.356525186	-0.345393134	-0.512174238	0.167080621	-0.291529976	0.105879294	-0.248249755	-0.203521868	-0.498795808	0.486964883	0.193687724	-0.43459931	0.369254663	-0.540628363	-0.208314142	-0.574573634	-0.271861686	-0.486315929	0.602528563	0.124599113	1.298406622	-0.201075812	1.088245458	-0.437145205	-0.487813514	0.520161361	-0.565588121	-0.496998705	-0.519662166	-0.581562366	-0.406045346	-0.581562366	-0.387575125	-0.452570336	-0.559597779	-0.571578463	2.342722905	-0.573076048	-0.036566046	-0.113467061	-0.497348142	-0.119107966	-0.581562366	-0.335558989	-0.553607437	-0.193637804	-0.504686311	-0.32103241	-0.535137216	0.007712565	-0.575572024	-0.549613876	-0.304059774	-0.541127558	0.675411057	0.15899366	-0.581562366	2.164510232	0.472288545	1.368293945	0.006714175	1.709743437	1.226023323	-0.17961042	-0.239164403	-0.467096915	0.087059637	2.712127327	-0.457462448	0.107277041	-0.084513741	-0.470940718	1.024847672	-0.187547623	0.062798752	-0.520660556	-0.581562366	-0.465150054	1.021852501	1.09523419	-0.551610656	-0.581562366	-0.465948766	-0.087958188	-0.581562366	-0.487913353	0.227832673	-0.581562366
0.549205062	0.000902874	1.761893175	1.134181112	1.10064581	0.360633479	1.192652921	0.881376527	1.892594865	1.671605824	0.986281831	1.953646313	0.66356904	0.966504602	0.498214205	1.233927138	1.031855447	0.267766488	0.859277623	2.258903549	1.560681363	1.974283422	0.695642547	1.558101725	2.473873434	1.900333781	2.272661622	0.433723239	1.997500169	1.042174001	1.273481597	-0.135517015	1.797148236	3.241745862	2.469574036	2.550402713	2.457535722	0.714043969	2.236546681	-0.17481351	1.97686306	0.975103397	2.61145416	2.018997158	0.891695082	0.26811044	0.416095709	0.507844856	1.116123642	0.823764598	1.84616137	1.637210642	0.335439008	1.262303163	1.463514975	0.259253681	0.206543065	1.264882802	0.167160582	0.851538707	1.466094614	1.005199181	2.086927641	0.418073432	2.455815963	1.392144974	-0.087105797	1.344851599	-0.854548286	0.514121976	0.271979898	3.00355923	1.000039904	0.443869818	1.102365569	1.831543418	0.372671792	-0.656775992	3.220248874	2.79718814	0.957045927	0.689967342	0.837006743	0.204049415	1.447177264	2.807506695	0.356935997	1.460075457	-0.530115736	0.521430952	0.112558232	0.294078802	-0.224170596	-0.254782307	0.208692764	0.490647265	-0.527192145	0.468634349	-0.180316739	-0.020766091	-0.560899423	0.735282994	-0.572937737	-0.225116463	-0.840876201	-0.164494956	0.013973043	-0.36140737	-0.386429865	-0.176963209	2.475593193	1.411922203	-0.58205246	0.825742321	-0.564940857	-1.129021835	-0.846637394	0.632183437	-0.040887272	-0.200093969	-0.25383644	1.001759663	-0.314113996	0.171288004	-0.083451309	0.437764673	0.645339594	-0.477921048	0.191409185	-0.635279003	0.162431245	1.054212315	-0.005030295	0.548775122	0.09751034	1.195232559	0.501825699	-0.037791706	-0.528224001	0.556686014	0.312996152	0.467602493	0.43286336	-0.887395684	-1.017237495	0.669674185	-1.042174001	-0.597272328	-0.997460265	-0.109290689	0.749814958	-0.323056743	-0.733993174	-1.221028945	-0.105765183	-0.182122486	-0.379722804	-0.493140916	0.315145851	-0.19037733	-0.725566355	0.020508127	-0.414289962	-0.781114573	-0.180660691	-0.088567593	-1.273481597	-0.883096287	-0.527880049	-0.611374352	0.192097089	0.447395324	-1.297558224	-0.411968287	-0.901153757	-1.077429062	-1.088607496	0.052065706	-1.087747617	0.233113343	-1.424820396	-1.091187135	-0.369576226	-0.98886147	-0.759617585	0.272667802	0.031514585	-0.971663879	-0.545851531	-0.562275231	-1.880556552	-0.47026812	0.369060298	-0.54757129	-0.804245333	-0.457025975	-0.286769826	0.30130179	0.380926636	0.307406935	-0.46562477	0.021024055	0.441290179	0.255728175	-0.452640589	0.174985486	0.668728317	0.469752192	-0.084483165	0.053269537	-0.282900368	-0.589705388	-0.557115953	0.596584424	-1.196952318	0.161055438	-1.387845576	1.135040991	-0.692546981	-1.108384726	0.498902109	0.094672737	-0.260113561	-0.54172411	-0.561071399	0.17902692	-0.094758725	-0.747923223	-1.303577381	-1.127302076	-0.871057973	0.926950143	-0.451092806	0.46270118	-0.772687754	-0.087363761	-0.173609679	4.467074205	-0.558663736	-0.492796964	3.186713571	-0.204823306	-0.598304183	0.509306651	-0.591597123	0.216259704	-0.262521223	0.501223783	-0.933829179	0.041059248	0.195192655	0.152456642	0.309814598	-0.489443434	1.598516063	0.291843116	-0.639492413	-0.192355053	1.982882217	2.919291035	0.084999092	-0.197686306	-0.283072344	-0.045014694	0.481016614	1.541764013	-0.136634859	1.140200269	0.097596328	0.022399862	-0.190549306	0.195020679	-0.035126079	-0.255728175	-0.718085403	-0.421856902	0.938988457	0.467602493	-0.436904794	-1.513387989	0.404487335	0.096048545	-0.269056308	-0.487981638	-0.596670412	-0.000902874	-1.196092439	-0.749900946	1.111824244	-0.441462155	0.317037586	-0.346789418	-0.758069802	-0.033148356	-0.565370797	-0.205855162	-0.662021257	-0.920071107	0.12984181	-0.123392714	-0.376799214	0.010103585	0.679734776	0.184530149	-0.872777732	-0.689021475	0.333203321	-0.983702193	0.005202271	-1.43599883	-0.986281831	-0.410248528	0.442579999	-0.342232057	-0.581364556	0.867618455	1.225328343	-0.625992304	0.150650895	-0.129755822	-0.814563887	0.116857629	-0.847927213	0.600367894	-0.945867493	-0.950166891	0.888255564	-0.57826899	0.219183294	-0.400015962	-1.530585579	-0.397694287	0.884816046	-0.649810968	-0.554106375	0.766668597	-0.149447064	-0.604839268	-0.398554166	-0.194074812	-0.61610369	0.009329693	0.034868115	-0.684034173	-0.343177924	-0.093640882	0.039253501	-0.96908424	1.233927138	-0.314199984	-0.276451272	-0.643877799	-1.346571358	0.59718634	-0.408012841	0.23577897	-0.317983454	0.641040196	-0.205253246	-0.340340322	-0.350228936	-1.019817133	0.063588092	0.606473039	4.099045762	-1.021536892	-1.186633764	-0.786961754	0.030740694	-0.902013636	-0.723502644	-1.166856534	-1.39816413	-0.904593275	-0.26561679	-0.244205789	-0.202845583	-1.424820396	-1.142779907	-0.1042174	-1.197812198	-0.819207237	-0.201985704	-1.793708718
